id_director,name
233343,Tonino Cervi
48276,Giulio Ricciarelli
77319,Jacob Cheung Chi-Leung
585040,Hu Mei
1186076,Philippe Lacheau
1067317,Nicolas Benamou
3905,William H. Macy
228432,Edward McHenry
228433,Rory McHenry
591546,Elias Koskimies
125403,Marcell Jankovics
225306,Jannik Hastrup
102511,Attila Dargay
19942,Ronit Elkabetz
51084,Shlomi Elkabetz
12219,Jon Stewart
109829,Nick Rosen
1236560,Michael Kirk
1374315,Isaac Feder
23951,Raffaele Mertes
146413,Danny Mooney 
212080,Ruben Alves
236644,Augusto Genina
80577,Tomek Baginski
1138632,Timothy Reckart
126137,Stephanie Soechtig
228278,Seong-kang Lee
583901,Michel Mardore
106242,Nick Zedd
1267385,Ray William Johnson
142254,Phil Victor
120314,George White
40905,Niki List
1149661,Hernán Goldfrid
115128,Bo Burnham
1057655,Christopher Storer
1184706,Anna Odell
152315,Rich Correll
126180,David Alexanian
1203461,Russ Malkin
1276675,Nancy Florence Savard
106327,Stefano Bessoni
1189506,Peter Glanz
1347527,Laura Nix
1347528,The Yes Men
213549,Rebecca Cammisa
1470933,Steven Williford
16852,Karen Leigh Hopkins
1232064,Casper Kelly
112746,Philippe Caland
1059571,Justin Simien
74724,Stian Kristiansen
87926,Michael John Warren
111414,Charles Burmeister
89150,Anurag Singh
28672,Kambuzia Partovi
1581912,Tom Dolby
213665,Tom Williams
94208,Vincent Bal
149880,Serge Bozon
1195431,Maxine Trump
237715,Geethu Mohandas
933007,Gary King
1148218,Jesse Quinones
1069788,Andrew Putschoegl
1115959,Sean Mullin
74887,Christophe Van Rompaey
1491168,James Payne
974548,Juan Bustillo Oro
183541,Neil Jones
1174073,Lancelot Oduwa Imasuen
995521,Kristina Buozyte
1158485,Bruno Samper
90206,Dennison Ramalho
137762,Robert Morgan
1024298,Chris Nash
1028445,Hajime Ohata
552561,Sôichi Umezawa
98104,Julian Barratt
1417220,Jim Hosking
1417218,Robert Boocheck
1263342,Oliver Hockenhull
1263359,Mikki Willis
88228,Rocco DeVilliers
82169,Geoffrey Haley
96948,James Bolton
52169,Pieter Kuijpers
89956,Rasmus Heide
73391,Frédéric Berthe
1184335,Jean-Marc Rudnicki
77367,George Bessudo
123970,Gábor Herendi
18090,Axel Sand
78336,Nick Vallelonga
1308004,Orlando von Einsiedel
230094,Eben McGarr
14054,Philip D'Antoni
16812,Cyrill Boss
135675,Phillip Stennert
1288707,Zachary Wigon
1154561,Kevin Kolsch
1290272,Dennis Widmyer
1117467,Marek Polgar
32513,Hélène Fillières
1124549,Antti Haikala
1140570,Jérôme Enrico
64205,Alexandre Arcady
568060,Karin Fahlén
590770,Justin Donnelly
110557,Raymond Jafelice
1265981,Nagraj Manjule
66250,James Larkin
971550,Irina Poplavskaya
1014558,Clare Beavan
6844,Dom DeLuise
1024227,Jacob Hatley
589740,Sang-woo Kim
1133064,Pascal Lahmani
47826,Alexandre Astier
1178439,Martin Le Gall
237066,Didier Le Pêcheur
1397397,Louis Clichy
584806,Lisa Aschan
1306608,Adam Robitel
1115973,Eric Hurt
1285792,Michael Rossato-Bennett
991853,David Rodriguez
60663,Ricky Blitt
132360,Wanuri Kahiu
49828,Christof Wahl
239892,Maria Sole Tognazzi
1198180,Guilherme Fiúza Zenha
1139243,Kim Kwang-sik
92287,Alex Craig Mann
24683,Jacques Weber
254222,Robert Hammer
169334,Elise Robertson
1163129,Harold Guskin
99362,Craig Shapiro
135931,Brendan Cowles
135932,Shane Kuhn
62209,Michael Philip
549035,Aleksandr Mitta
1113453,Terracino
84829,Will Geiger
1056732,Joe O'Brien
530073,Jose Montesinos
1063051,Leticia Jorge
1149641,Ana Guevara
939147, Yeon Sang-Ho
1153925,Pawan Kumar
120943,Jacob Young
583851,Éléonore Pourriat
1082911,Paul Sharits
79872,Andrew Kötting
934,Russell Crowe
239637,Jérôme Bonnell
1142992,Antoine Delesvaux
1322136,Ron Mann
1187344,Boris Kunz
1599534,Thomas Russell
930009,Christina Voros
961616,Stevie Long
1371187,Des Doyle
1066135,Dom Rotheroe
590928,Paul McEvoy
141744,Jody Shapiro
1390429,Paul Katis
235136,Erez Tadmor
235138,Sharon Maymon
1001384,Onur Tukel
145870,Frank Ross
1028011,René Cardona
1067301,Michael Cort
125978,Natalia Smirnoff
1181315,Paul Leyden
583175,Jeong Yong-ki
1297483,Ben Cookson
132308,Jeff Chan
1163048,Manuel von Stürler
85561,Michael Goguen
1144118,Nadav Schirman
1169736,Rob Bruce
1169955,Scott Gaffney
1169956,Murray Wais
1169957,Steve Winter
68616,David Zieff
190300,Ryan Moore
938919,Stuart Simpson
183748,Alexis Kanner
531737,Yoon Seong-hyeon
1391793,Erik Wernquist
1076066,Lowell Dean
1267228,Elliot Goldner
1205467,MJ Dixon
1209675,Jules Bishop
222212,Lola Doillon
971123,Ignatiy Vishnevetsky
86519,Kareem Mortimer
143725,Mikhail Kozakov
123707,John Geddes
1486390,Justin Timpane
190341,Joe Ahearne
1327125,J.M.R. Luna
130050,Colin Theys
1129825,Vasili Pronin
121861,Khwaja Ahmad Abbas
1578879,William Vance
1065259,Martín Garrido
583399,Ephraim Kishon
220274,Patrick Meaney
240798,Christina Clausen
1287878,Mami Sunada
123909,Antonio Bido
56742,Bruno Corbucci
230668,Luciano Ercoli
1013895,Corrado Farina
100419,Mario Gariazzo
32495,Sergio Grieco
32670,Enzo Milioni
264596,Roberto Infascelli
1063830,Chris Brandt
37583,Nino Manfredi
103112,Stelvio Massi
237402,Emilio Miraglia
120189,Enrico Oldoini
45030,Domenico Paolella
106345,Neri Parenti
120271,Leonardo Pieraccioni
1074446,Pier Francesco Pingitore
571152,Maurizio Pradeaux
5678,Brunello Rondi
31898,Luciano Salce
222778,Vittorio Salerno
39474,Pasquale Squitieri
69038,Carlo Vanzina
50778,Giuseppe Vari
31890,Luigi Zampa
1288729,Tony Mahony
1177381,Linda Yellen
76010,Arie Posin
100948,Sergio Bergonzelli
1099836,Tommy Avallone
100664,Charles F. Haas
586136,Greg Carter
92712,Paul Fenech
88564,Andreas Johnsen
88566,Ralf Christensen
88567,Henrik Moltke
1267491,Jasmine Dellal
220702,Owen Harris
1327402,Michael Hurst
544034,Antoine Blossier
128594,Simon Nuchtern
98194,Thomas Kercmar
1148695,Jochen Taubert
440885,Jérôme Laperrousaz
1331991,Justin Reardon
103349,Simon Ellis
98149,Toni Naples
1168466,Masayuki Asao
158832,Jonathan Weiss
204549,Ray Austin
98842,Brad Sykes
66839,Philippe Lefebvre
52850,Lina Esco
997235,Jeff Newman
1097187,Maximilian Elfeldt
1199049,Anthony Silverston
1289604,Ana Lily Amirpour
557603,Ricardo Trogi
218933,Luk Wyns
92317,Spike Brandt
23683,Tony Cervone
120669,Karl Mueller
1108581,Leila Djansi
81082,Travis Oates
198375,Maury Dexter
88623,Jim Stenstrum
235432,Kimo Stamboel
1079305,José Val del Omar
1400942,Mairzee Almas
139651,Nick Copus
166461,Stephen Williams
73383,Frank Van Passel
588736,Matt Wolf
112593,Gary Binkow
1449451,Anthony Williams
64171,James Hayman
941438,Michael Storey
1096336,Dirk Hagen
583517,David Dietl
1116303,Shira Potash
985904,Angus MacLachlan
60046,Tim Garrick
139864,Paul Schibli
122029,Christian Camargo
131786,James Bryan
83534,Karl DiPelino
110948,Regina Crosby
92591,Peter Sullivan
1149096,Amos Sefer
1026369,Rene Perez
150748,Jerry P. Jacobs
1075101,Ana Piterbarg
226622,Chris Metzler
928504,Lev Anderson
247612,Robert Conway
1128865,Jesse Wolf
152190,Carol Wiseman
992840,Agustin
1336766,David Campbell
138738,Kaisa Rastimo
138699,Patxi Amézcua
934032,M. Blash
7319,Nicholas Smith
146215,Jane Simpson
1047497,Christian Bisceglia
1140975,Ascanio Malgarini
136096,Dennis Devine
1091549,Ryan Andrews
1055199,Andrew Okpeaha MacLean
1216438,David Storey
112833,David Blair
84977,Dave Marshall
1638353,Phil Robinson
103208,Robert A. Endelson
54874,Joram Lürsen
101104,Eleanor Lindo
1037667,Leonid Trauberg
35595,Scott Foley
85456,Mahesh Manjrekar
1220517,Tristram Shapeero
54781,Allison Burnett
146512,Thanakorn Pongsuwan
56097,Alki David
1396219,Inari Niemi
1357749,Juha Lehtola
585035,Óscar Aibar
93004,Tommi Korpela
124285,Hannu-Pekka Björkman
1380783,Teemu Kaskinen
102548,Elina Knihtilä
1256932,Mark Lwoff
124283,Minna Haapkylä
222478,Leif Lindblom
937311,Jay Cheel
992866,Takahiro Omori
7505,Roddy McDowall
1346242,Justin Dec
238822,Timothy A. Chey
79392,Alexander Yellen
108738,Dan Garcia
1135290,Siegfried
43518,Lawrence Kasanoff
82394,John Kaye
1010921,Alexander Holt
1010920,Lance Roehrig
3774,Joshua Sinclair
119561,John Sullivan
219861,Dinesh D'Souza
1156445,Andrea Tonacci
23630,Jeff Anderson
129697,Yuri Kantake
1134669,Eliza Hittman
1294471,Hwang Dong-hyuk
1130914,Jeethu Joseph
1132166,Lauri Maijala
16886,Stephan Schesch
130238,Danny Roth
227238,Daniel Roby
229378,Robbie Pickering
1331163,Sam Esmail
1279216,Shana Betz
1020083,Norry Niven
1069735,Kyung Ho Lee
106805,Sidney Miller
1141395,Scott Rutherford
1141396,Ben Peyser
64763,François Desagnat
64764,Thomas Sorriaux
1092247,Mark A. Walsh
1122954,Brian Larsen
1121480,Thomas Verrette
1310844,Juliano Ribeiro Salgado
1065643,Torgny Anderberg
31064,Irving Allen
98541,Michael Hoffman Jr.
1066308,Aaron T. Wells
232216,Carmen Marron
557383,Marc Meyers
111172,Ivan Tors
1357836,Joe Angio
229351,Yury Bykov
1080869,Danielle Gardner
1290174,Paola di Florio
1113222,Antti Heikki Pesonen
1062920,Tadeusz Konwicki
1479394,Akseli Tuomivaara
96665,Adrià García
96666,Víctor Maldonado
1299642,Julius Avery
3582,Jean Aurel
109744,Ryan Polito
1061773,Jake Szymanski
115589,Andy Signore
227966,Stephen Vittoria
1083454,Brian Mills
93032,Ray Griggs
1064952,Simon Aboud
1078398,Aaron C. Peer
1276383,Anthony Mandler
936584,Laurent Bouzereau
90350,Jang Jin
1435343,John Wilson
166995,Andrew Levitas
113417,Tom Fernández
1291685,Taedong Park
133790,Michael D. Olmos
930627,Youssef Delara
1106620,Ibrahim El-Batout
224884,Imanol Uribe
1225107,Meredith Edwards
24389,Denys de La Patellière
238220,Oleg Stepchenko
240069,Per Lindberg
137903,Brian Smith
57035,Reinhard Klooss
17119,Kim Sung-su
81154,Mariano Galperin
1382096,Zhang Zhiliang
1074721,Enrique Gato
65127,Adamo P. Cultraro
1255496,Gabe Polsky
1144060,Eirik Svensson
7447,Alec Baldwin
1157590,Conor Allyn
85488,Tim Skousen
84124,Tina Gordon Chism
59584,David Petrarca
91026,Tennyson Bardwell
1216479,Steve Purcell
1193446,Anthony Leonardi III
126423,Andrew Green
1143671,Leone Marucci
59828,Shawn Papazian
1364771,Clare Lewins
12073,Mike Myers
1257723,Beth Aala
125787,Shahin Sean Solimon
76336,Wiktor Ericsson
108668,Don Handfield
116929,Chris Angel
1224031,Alfonso Gomez-Rejon
110701,K. V. Anand
1271980,Peter Burger
84983,Steven Ayromlooi
257490,Adam Grossman
80216,Howard Michael Gould
141194,Marc Daniels
1292557,Michel Comte
1316684,Aku Louhimies
28403,Rainer Matsutani
995511,Andrew Bowler
1018895,Jan Schomburg
230411,Masayuki Kojima
119386,James K. Shea
1285352,Yang Woo-Seok
1192926,Günter Gräwert
1097857,Yoram Gross
98744,Mark Vadik
1214800,Lauren MacMullan
450321,Phil Dornfeld
1126416,Elia Petridis
106956,Ellen Perry
50303,Michael Pate
1052217,Jorge Torregrossa
1320176,Jeff Fisher
71150,Richard Clabaugh
1068143,Samuli Valkama
95573,Aron Gaudet
95575,Gita Pullapilly
36564,Sonja Heiss
32415,Hendrik Hölzemann
68656,Philip Gröning
589543,Raimo O. Niemi
1111175,Daniel Borgman
1125840,John McCauley
1517863,Katie Green
1517864,Carlye Rubin
1265462,Tim Nicholls
148507,Jules White
112993,Hugh Harman
1183883,Eddie Alcazar
1073229,Kunio Watanabe
102964,Raphael Nussbaum
140244,Manny Rodriguez
1270780,Dan Castle
1051825,Bridget Terry
40375,James Whitaker
149961,Anthony Burns
105799,Audu Paden
149119,Andy Fetscher
1260586,Matthew Arnold
29693,David Wu
1049264,Alfonso Rodríguez
1046935,Kim Longinotto
1191443,Kai Parlange Tessman
1168235,Ifa Isfansyah
1261701,John Leach
1214562,E. Darrell Hallenbeck
112028,George Roy
558937,Rokuro Mochizuki
1020700,Mandy Stein
1400679,Thomas Beecher
1400680,Joe Clarke
1157584,Irvin Willat
1122363,Gregg Barson
583638,Paulo Rocha
1139079,William C. de Mille
62927,Guy J. Louthan
1203693,Matt Hish
1024820,Mischa Webley
586503,Dave Kim
1084436,Michael Di Jiacomo
224974,Andrew Shortell
591410,Norm Hunter
101174,Jason Wulfsohn
109426,Gao Qunshu
127497,Pearry Reginald Teo
1038014,Jean-Pierre Blanc
37653,Jack Hofsiss
7510,Harold F. Kress
1058271,Michael Valverde
144304,D.W. Brown
113802,Marcus Warren
18910,Dick Clement
1745323,Richard Howard
592782,Chris Briant
152097,Anya Camilleri
206993,Louis Choquette
1192893,Biyi Bandele
554171,Ottavio Alessi
239473,Romolo Guerrieri
1143481,Robert Hasfogel
1089147,Per Gunvall
209819,Pat Kiely
148557,Uri Barbash
559757,James Hacking
592558,Danny Graves
150956,Michael Tully
159154,Cyril Coke
1056850,Daniel Zelik Berk
9165,Michael Seresin
126537,Martin Duffy
89779,Dwain Esper
127920,Maria Peters
38556,Andrew Hull
61549,Tripp Reed
130270,Peter Bratt
140285,Sydney Macartney
2588,Sidney Levin
225396,Angus Gibson
225397,Jo Menell
108272,Richard Irving
515867,Giancarlo Volpe
932715,Jay DiPietro
1016403,Hope Perello
1065210,Tia Brelis
562707,Ian Corson
132559,Eric Freiser
1212567,George Bloomfield
936425,Brian T. Jaynes
115053,St. John Legh Clowes
27148,Rocky Lang
257213,Serge Meynard
238636,Christopher R. Watson
89924,William Clemens
930697,Aurora Guerrero
37775,Raoul Lévy
1203162,Valeri Rozhnov
125019,Ken Hannam
23922,Chris Solimine
230444,Alex Zamm
938415,William Curran
1006788,Doug Lodato
175921,Renny Rye
1192557,Georgina Lightning
40280,Jean-Pierre Roux
1495456,Ben Rekhi
1083524,Sam Irvin
75965,Jason Stephens
227630,Eiichi Kudo
4347,Frank Sinatra
543780,Ben Hayflick
88134,Adam Silver
106733,Erik Fleming
2631,Mario Andreacchio
557431,Masaki Izuka
212959,Paul Murphy
87448,Erik Estenberg
125952,Andrei Kavun
228911,Thomas Ikimi
115624,David Flores
140371,Scott P. Levy
932118,Sydney J. Bartholomew Jr.
12107,John H. Williams
33228,Harry Black
131450,Raymond McCarey
137400,Lloyd French
41270,Chuck Bowman
212678,Robin Sheppard
2128,Leigh Whannell
55252,Tim Miller
212677,Miguel Albaladejo
533375,Álvaro Sáenz de Heredia
27450,David Serrano
1361047,Nima Javidi
1355726,Dustin Marcellino
77962,Ben Dobyns
1320870,Thomas Cailley
129116,Worth Keeter
95890,Lou Peterson
94198,Hugo Haas
239442,Akira Daikuhara
239443,Taiji Yabushita
148506,Zion Myers
112133,Paula Markovitch
140873,Robert Alton
1022676,Robert Youngson
1024850,Yuri Ozerov
199201,David Bradley
131933,Patrick Hoelck
115673,Ryan Eslinger
15304,W. Peter Iliff
1262738,Stuart Connelly
87022,Marni Banack
1065014,Ian Clark
117498,Oh Ki-hwan
1166040,Nate Meyer
128762,Mark Quod
224322,Ash Adams
128610,Johan Brisinger
119324,Adrian Brunel
141178,Carlos Ramos Jr.
120884,Robert Totten
9264,Sergio Mimica-Gezzan
1021396,Anthony M. Lanza
47657,Henry Edwards
25316,Ennio De Concini
167436,Camilo Vila
954783,David Salzberg
964702,Christian Tureaud
85002,Max Mannix
1312357,Geo Santini
100369,John Eyres
532757,Mark Roper
1140231,Shaka King
125266,Brendan Maher
107152,Gabriele Albanesi
1208891,Bryan Fogel
1369325,One9
146681,Ryan Craig
1001963,Duane Stinnett
142517,Tim Kirkby
55449,Lee Philips
152397,Richard Carpenter
90076,Will Price
1434676,Terron R. Parsons
44546,Joseph Manduke
93883,John Rice
1221695,Bonnie McFarlane
30207,Lewis R. Foster
575638,Andrea Segre
1272209,Andrei Gruzsniczki
1188038,Julie Cypher
969838,John Millea
81693,David S. Cass Sr.
1299838,Michael Wilson
859,Valerie McCaffrey
20770,David Swift
1003927,Jon Kroll
557208,Alex Pires
74737,Ole Martin Hafsmo
1099125,Geoff Anderson
545502,Lee Alan McConnell
92937,David Daniel
78439,John Shea
1025498,Aun Hoe Goh
1049535,Matthew Patrick
480529,Kim Gok
480530,Kim Sun
196823,David Gumpel
15312,Bruce Geller
76081,Paul Goldman
1006810,Vladlen Barbe
1150877,Maksim Sveshnikov
21161,Jamie Mitchell
228709,Raul Garcia
89794,Maxwell Shane
190736,S. Lee Pogostin
99049,John Johnson
932071,Andrés G. Schaer
158480,Dan Zukovic
1012127,Paula Hernández
87776,Andrew C. Erin
1046556,Jorge Hinojosa
224066,Julian Roffman
937708,Gil-yeong Jeong
66755,Rusty Lemorande
69139,Shem Bitterman
565121,Thomas Vincent
1072790,David Dunn Jr.
1206424,Hunter G. Williams
232747,Olivier Masset-Depasse
70278,Ken Sanzel
291185,Chris Taylor
1239317,Mark Hall
1021685,E. Mason Hopper
13340,Clive Brook
130514,A.D. Calvo
126142,Jessie Deeter
172651,Steve Brown
47652,Martin Kemp
1183930,Anna Martemucci
87373,Rowland Brown
226545,Robert Pratten
936912,Bob McNaught
145452,Tito Davison
68132,Malcolm Marmorstein
224653,Kazuo Kuroki
612897,Henri Colpi
34752,Lucien Hubbard
1343380,Filip Tegstedt
1281019,Walter Boholst
136249,Roger Holzberg
1202636,Wayne Holloway
178247,George Blair
1323992,Todd Douglas Miller
95148,Sutton Roley
1039179,Steve Stark
150047,Glenn Chaika
116930,Alex Wright
228956,Dave Unwin
1045855,Eduardo Schuldt
232022,Jiří Barta
234753,Vivian Schilling
1142661,Mohammad-Ali Talebi
34497,Lloyd Corrigan
1118348,Mickey Keating
105461,Fred Allen
338048,Felix Feist
66942,Holger Tappe
228794,Michael Berz
131885,Ryan Piers Williams
4344,Reinhold Schünzel
1018474,Marty Thomas
64004,Samir
1147553,Harry d'Abbadie d'Arrast
1045535,Andrew Kam Yeung-Wa
48309,Paul Breuls
81692,Stephen Bridgewater
74100,Arish Fyzee
1169248,Enrico Clerico Nasino
103065,Jack Gage
970194,Maiken Baird
1159846,Michelle Major
175626,Yaniv Raz
26977,Robert Collector
1054730,Edward Nassour
97967,Ismael Rodríguez
81275,Yoshio Inoue
1018660,Tanner Beard
969063,Brooks Branch
145795,Noah Miller
176856,Howard Baker
237089,Stefano Milla
100645,Michael Fischa
64831,John A. Russo
1023526,Juan Felipe Orozco
559314,Sam Grossman
167687,Claudia Weill
237955,Gabriel Medina
1149660,Bryan Ramirez
122366,Andrew Cymek
146605,James D. Deck
1904,Anthony Michael Hall
39991,Chuck Barris
253696,Len Talan
178093,Michael Kennedy
65613,Jeffrey Kusama-Hinte
142687,Claire McCarthy
945367,Samad Davis
548599,Dustin Rikert
65104,John Raffo
572523,Åsa Faringer
287526,Ulf Hultberg
1034663,James Chankin
1035379,Tiller Russell
76380,Robert Asher
45427,George Erschbamer
131184,Phillip J. Roth
624980,Raja Nawathe
51627,Tom Rickman
233398,Robert O'Hara
109905,Lance Kawas
147422,Patricia Harrington
232032,John Stecenko
55456,Earl Bellamy
9857,Karl Malden
27238,Brian McNamara
142936,Mario Zampi
1085159,Maarit Lalli
237952,David Muñoz
1046587,Adrián Cardona
952528,Luis Lopez
1039404,J. Clay Tweel
109583,Paul Tanter
1163138,Alfredo Soderguit
1385213,Brian Falk
934324,Cho Beom-gu
981313,Roger Gual
54901,André Singer
1200528,Claudia Sainte-Luce
153772,Herbert B. Leonard
1217165,Joshua Shelley
133235,David Eady
126126,George More O'Ferrall
133236,Wendy Toye
4133,Giuseppe Andrews
129627,Antonio Manetti
129628,Marco Manetti
239315,Silvio Amadio
589580,Marcello Aliprandi
1138999,Marcello Andrei
1075514,Jeff Preiss
211659,James Kent
1075451,Carlo Ausino
236755,Camillo Bazzoni
1113223,Mikko Kuparinen
1293972,D.M.W. Greer
967482,Nick Fenton
1142378,George Somnes
1040029,Fernando de Fuentes
593147,Alexandre Esway
11478,Lorraine Bracco
17603,Enrique López Lavigne
225020,Juan Cavestany
1362796,Travis Fort
1093950,Javier Cárdenas
140853,Chema de la Peña
102063,Luigi Batzella
1590544,Tony Okun
1389033,Alex Goyette
1116485,Todd Kellstein
1176379,Janicza Bravo
1203284,Steffen Schäffler
84551,David Barnard
101812,Duncan Skiles
1043175,Laurence Merrick
1173714,Robert Hendrickson
89755,Seymour Kneitel
124563,Larry Leichliter
1067966,Harold L. Muller
1037661,George Albert Smith
139539,Jack Hannah
1025748,Chuck Workman
1759722,Mark Whiting
1093241,Irv Spector
1198894,Gerard Baldwin
1262715,Barrington Bunce
606084,Max Fleischer
179923,Maurice Noble
179496,Mark Farrell
80948,William Lau
254114,John Emerson
1046586,Rafa Dengrá
932609,Koji Yamamura
87794,Mark Borchardt
148764,Marc Didden
1276304,Glen Kasper
32730,Richard Gale
145255,Joanna Romersa
103926,Robert F. McGowan
1252234,Jonathan Stern
945167,Jacobo Rispa
45785,Jessica Nilsson
554817,Michel Lang
81748,Catherine Castel
51967,Jeanne Labrune
27221,Dominique Farrugia
88040,Jason Bourque
567561,François Armanet
23741,Axel Corti
1313766,Felipe Braga
563586,Eric Barbier
1073097,Arnauld Mercadier
222831,R. Michael Givens
1211738,M.J. Delaney
152510,Ian Barry
232219,Frank Rainone
46543,Roberto Bianchi Montero
931125,Rolf Hädrich
103907,Frank Wisbar
1127087,Arthur Greville Collins
13851,Theodore Reed
67,Erich Pommer
10995,David Hayter
116431,David A.R. White
1011901,Gabriel Sabloff
1066344,Jennifer Lebeau
82725,Álex Pina
1132460,Michael Pitiot
53863,Simon Helberg
206811,Jocelyn Towne
232858,Sarik Andreasyan
1418611,Lidiya Ishimbaeva
1418612,Boris Nirenburg
21206,Graham Yost
44797,Tim Van Patten
166291,Tony To
1369327,Aleksandr Gintsburg
271099,Vasili Zhuravlyov
57510,Heather M. Winters
1077548,Sophie Lellouche
1003235,Martin Clapp
1003236,Geoff Lindsey
1003237,Dorota Kobiela
1121,Benicio del Toro
1088094,Ronnie Thompson
1088096,James Nunn
84769,Michael Worth
105363,Kate Connor
1282041,Emile Edwin Smith
1285455,Jakob Lass
999909,Dusty Bias
111508,Bruno Bianchi
938636,Joan Espinach
938637,Ricardo Ramón
1187609,W.D. Hogan
37613,Jaime Chávarri
189230,Josh Lawson
1312967,Mats Lindberg
1312968,Carl Åstrand
212825,Henrik Georgsson
1081835,Pontus Klänge
1081836,Jonathan Metzger
73095,Greg Manwaring
1646354,L. Gabriel Gonda
81210,Stephan Apelgren
98319,Johanna Hald
1686489,Alan Bunce
103111,Giuliano Carnimeo
1314787,Henry Bedwell
876106,Sandro Aguilar
236421,Denis Côté
932613,Ben Rivers
1070225,Ben Russell
1086400,João Rui Guerra da Mata
1188433,Sergio Caballero
1186770,Frauke Finsterwalder
460317,Karl Golden
118222,Gower Champion
1008539,Fabiomassimo Lozzi
42092,Benedikt Erlingsson
1365248,Antti Haase
49625,Rainer Kaufmann
145691,Hasse Ekman
885470,Paul Mariano
928282,Kurt Norton
53859,Karel Zeman
1201869,J.B.L. Noel
1156778,Julian T. Pinder
96209,Ivan Mykolaichuk
240637,Corinna Belz
952078,Andrea Kreuzhage
584011,Benny Zenga
1156218,Josh Johnson
39787,Stanislav Govorukhin
81818,Agnès Obadia
1148528,Jānis Nords
1153617,Aigars Grauba
1024165,Winsor McCay
591400,Sam Cullman
1322669,Jennifer Grausman
1322673,Mark Becker
152013,Jeremy Summers
1658495,Nick Noe
1658496,Peter Glantz
932494,Øystein Karlsen
1311866,Yevgeni Pashkevich
1018733,Sean Ackerman
566109,Jan Komasa
123586,Mark Young
1107751,Juris Poškus
1099862,Dean Israelite
146864,Damon Thomas
1362819,Justin Kelly
932759,Brett Haley
1004172,Mora Stephens
150098,Rupert Goold
1103619,Brad Besser
1414867,Sacha Jenkins
1418960,Kristina Goolsby
1418963,Ashley York
1061561,Mark Cousins
586110,Jennifer Phang
1063377,Bryan Buckley
240376,Andrew Mogel
62763,Jarrad Paul
177532,Marielle Heller
1155547,Patrick Brice
1395183,Chloé Zhao
1394638,Nikole Beckwith
45423,Kris Swanberg
223682,Mikkel Munch-Fals
1200018,Yves Hinant
1200019,Eric Cardot
1200020,Delphine Lehericey
229115,Filippo Macelloni
1211583,Lorenzo Garzella
1208697,Paolo Zucca
31008,Salvatore Mereu
1024246,Sébastien Pilote
90779,Paul Magnus Lundø
19829,Jacques Rouffio
592938,Robert Vernay
294790,Pat Bermel
255566,Patrick Dewolf
1763968,David Langlitz
98466,Dewi Humphreys
558263,Marcos Jorge
933226,Stéphane Robelin
1409534,Evan Johnson
105105,David Grieco
1420778,Jabbar Raisani
78419,Pascal Plisson
1223625,Dominic Polcino
1198232,Stephanie Spray
1198233,Pacho Velez
94063,Waldemar Krzystek
1031840,Gabriel Rojas Vera
30614,Ryan Gosling
1012088,James Benning
1258076,Maccio Capatonda
254335,Gordon Davidson
1312056,Marie Amachoukeli
1312057,Claire Burger
1312061,Samuel Theis
1365658,Burhan Qurbani
83967,Manu Payet
1293457,Rodolphe Lauga
1269761,Aleksandr Gromov
12330,Cesare Zavattini
983547,Chris Eska
151748,Hollingsworth Morse
89930,Anders Østergaard
224372,Renato De Maria
1309070,Chris Munger
198573,Jonas Quastel
91408,Tia Buhl
173593,Katie Wolfe
1301726,Dan M. Kinem
1301727,Levi Peretic
1083154,Cameron Cairnes
1083156,Colin Cairnes
1127813,Rezo Chkheidze
1049945,Levan Koguashvili
1117979,Eldar Shengelaya
629714,Savva Kulish
544625,Viktor Tregubovich
99651,Yan Frid
240560,Aleksandr Pavlovskiy 
70567,Robert L. Lippert
1230787,Eddie Dew
1046507,Demofilo Fidani
1046512,Diego Spataro
29388,Mario Siciliano
43877,Gianni Crea
1087351,Giorgio Cristallini
1118953,Santiago A. Zannou
565465,Michael Salomon
37021,Mike Elliott
95118,John H. Auer
1110610,Anthony Joseph Giunta
31338,Tulio Demicheli
1140167,Paul Golding
118581,Federico Zampaglione
1227247,Walter C. Miller
236856,Ivan Pyryev
215839,Don Taylor
994095,Cary Medoway
1047918,Hal Masonberg
1151386,Neus Ballús
114464,Javier Ruiz Caldera
143600,Dayyan Eng
239196,Maurice Lehmann
932651,Franco Indovina
1180262,Michael Pfleghar
1049924,Alan Deutsch
124858,Jan Forsström
1140278,Robert Berger
1140279,Karlyn Michelson
928428,Matthew Avant
199578,David Thacker
1272719,Park Young-kyun
1325711,Shim Sung-bo
928773,Alexis Durand-Brault
1279519,Sara Colangelo
67928,Lucio De Caro
236510,John Stimpson
1086880,Mike Malloy
1183636,Fenar Ahmad
1069344,Pablo Malo
59027,Jeremy Garelick
84614,Lawrence Schiller
560061,Bala
89633,Péter Rudolf
89651,Iván Kapitány
1370847,Stephen Lance
592853,Uwe Heidschötter
592854,Johannes Weiland
1361546,Kiah Roache-Turner
558170,Erik Leijonborg
1394236,Alain Darborg
1145017,Lisa James Larsson
580209,Hans Åke Gabrielsson
564051,Thomas Ryberger
252729,Richard Hobert
68885,Staffan Götestam
231341,Mikael Syrén
1252593,Fredde Granberg
1349785,Joachim Hedén
151157,Christjan Wegner
46092,Gerard Damiano
1331776,Michael Jones
1331778,Andy Jones
1155484,Kelly Dolen
1134991,Eun-Hyung Park
1416379,Jayro Bustamante
